"id","firstName","lastName","adp","projectedPoints","positionRank","slotName","teamName","lineupStatus","byeWeek"
"ef524731-9726-4244-a4f4-6fb240f4706c","Jalen","Reagor",,"0.0",,"WR","Los Angeles Chargers","OUT",
"f4bfb76d-e95f-47fc-94e6-b656528718b9","Teagan","Quitoriano",,"0.0",,"TE","Houston Texans","OUT",
"fdbf20b8-9ebc-46f1-8a42-ba32eeea1471","Jimmy","Garoppolo",,"0.0",,"QB","Los Angeles Rams",,
"0434230a-f752-48e0-8829-a40342f523e8","Tank","Dell",,"0.0",,"WR","Houston Texans","OUT",
"18e18ff5-99bf-44fb-90e3-5b5f5c248d7d","Blake","Corum",,"0.0",,"RB","Los Angeles Rams","OUT",
"1abcdfa3-88f8-4e0d-a63b-f8352cb67efc","Tyler","Davis",,"0.0",,"TE","Green Bay Packers","OUT",
"1dd7fe06-5421-4c9d-8e30-f50a2e331c65","Colson","Yankoff",,"0.0",,"TE","Washington Commanders","OUT",
"2915a0e9-870f-4d9e-aea2-e3ce0cd05b5c","Nick","Mullens",,"0.0",,"QB","Minnesota Vikings",,
"2d336a31-32ce-4af0-8af2-7efb45964299","Kenny","Pickett",,"0.0",,"QB","Philadelphia Eagles",,
"33baf82a-67f7-45bd-ac93-d0c908bb1786","Brett","Rypien",,"0.0",,"QB",,,
"36ac7314-2325-486b-a218-4822e8546cde","Simi","Fehoko",,"0.0",,"WR","Los Angeles Chargers","OUT",
"3a2e507f-0258-4b87-ba9b-ba6c7f521d07","Stefon","Diggs",,"0.0",,"WR","Houston Texans","OUT",
"41b43eb1-b10b-4f2e-ae83-6b14ee025468","MarShawn","Lloyd",,"0.0",,"RB","Green Bay Packers","OUT",
"4377bc49-5dfa-4f20-b43a-0f68693d154a","Dez","Fitzpatrick",,"0.0",,"WR","Los Angeles Chargers",,
"450e2fca-73d0-4229-b98b-1efce3e6e366","Noah","Brown",,"0.0",,"WR","Washington Commanders","OUT",
"46404136-bc7c-42e5-993c-dabf65d0cdf8","Chase","Edmonds",,"0.0",,"RB","Tampa Bay Buccaneers","OUT",
"548bd655-6f5b-45c4-a99e-85f3eedb6973","Christian","Watson",,"0.0","WR28","WR","Green Bay Packers","OUT",
"5ed3cbd5-dc9a-4d8e-8e9d-251b3dffdbcd","Anthony","Miller",,"0.0",,"WR","Baltimore Ravens",,
"5eee6414-8877-4e84-ac4f-c1bbd206c86e","Kyle","Allen",,"0.0",,"QB","Pittsburgh Steelers",,
"604184ad-fec4-4691-9373-5d3b11fedced","AJ","Dillon",,"0.0",,"RB","Green Bay Packers","OUT",
"638caa4c-9bc9-4fc8-95a1-004798696f90","Taylor","Heinicke",,"0.0",,"QB","Los Angeles Chargers",,
